2014-11-30, -1.2535433070866144
2014-12-01, -2.61259842519685
2014-12-02, -0.531496062992126
2014-12-03, 2.4157480314960633
2014-12-04, 2.4196850393700786
2014-12-05, 1.3299212598425196
2014-12-06, 1.3566929133858265
2014-12-07, 2.0763779527559056
2014-12-08, 2.633858267716536
2014-12-09, 1.85748031496063
2014-12-10, 2.428346456692913
2014-12-11, 2.1614173228346454
2014-12-12, 1.264566929133858
2014-12-13, 0.5566929133858268
2014-12-14, 0.3551181102362204
2014-12-15, 2.128346456692913
2014-12-16, 1.4669291338582677
2014-12-17, 0.5196850393700787
2014-12-18, -0.7582677165354328
2014-12-19, 1.1606299212598425
2014-12-20, 0.07874015748031489
2014-12-21, -1.5874015748031496
2014-12-22, -3.9401574803149604
2014-12-23, -7.658267716535432
2014-12-24, -10.185826771653543
2014-12-25, -11.625984251968502
2014-12-26, -6.320472440944883
2014-12-27, -8.585039370078741
2014-12-28, -12.558267716535436
2014-12-29, -14.274015748031495
2014-12-30, -2.451968503937008
2014-12-31, 2.426771653543307
2015-01-01, 2.3346456692913384
2015-01-02, 2.269291338582677
2015-01-03, 0.2858267716535433
2015-01-04, -4.413385826771654
2015-01-05, -12.33464566929134
2015-01-06, -14.081102362204721
2015-01-07, -3.4385826771653543
2015-01-08, -0.4141732283464567
2015-01-09, -0.6448818897637795
2015-01-10, -4.6086614173228355
2015-01-11, -10.458267716535431
2015-01-12, -14.116535433070867
2015-01-13, -6.370078740157481
2015-01-14, -2.419685039370078
2015-01-15, -0.703937007874016
2015-01-16, 1.1291338582677164
2015-01-17, 1.884251968503937
2015-01-18, -0.02992125984251955
2015-01-19, -5.507086614173228
2015-01-20, -9.733070866141734
2015-01-21, -10.640944881889762
2015-01-22, -12.466141732283464
2015-01-23, -10.077165354330708
2015-01-24, -4.305511811023621
2015-01-25, -2.2291338582677165
2015-01-26, -0.7015748031496063
2015-01-27, -1.0913385826771655
2015-01-28, -0.17401574803149603
2015-01-29, -0.03858267716535431
2015-01-30, -0.6535433070866142
2015-01-31, -1.0811023622047242
2015-02-01, -1.5157480314960632
2015-02-02, -2.7015748031496054
2015-02-03, -3.280314960629921
2015-02-04, -3.680314960629922
2015-02-05, -3.407086614173229
2015-02-06, -0.7968503937007876
2015-02-07, 0.17716535433070868
2015-02-08, -4.893700787401574
2015-02-09, -4.694488188976378
2015-02-10, 3.2220472440944876
2015-02-11, 3.0070866141732284
2015-02-12, 0.9826771653543306
2015-02-13, -1.9488188976377956
2015-02-14, -1.862992125984252
2015-02-15, -9.343307086614175
2015-02-16, -6.32755905511811
2015-02-17, -2.6244094488188976
2015-02-18, 0.04724409448818898
2015-02-19, 1.8346456692913384
2015-02-20, 2.091338582677165
2015-02-21, 1.0393700787401576
2015-02-22, 0.7244094488188978
2015-02-23, 0.5960629921259841
2015-02-24, 1.3267716535433074
2015-02-25, 1.8905511811023623
2015-02-26, 0.9165354330708659
2015-02-27, 0.40629921259842516
2015-02-28, 0.49842519685039366
2015-03-01, 1.3921259842519687
2015-03-02, 1.6110236220472438
2015-03-03, 1.3606299212598423
2015-03-04, 0.9236220472440945
2015-03-05, 0.6173228346456694
2015-03-06, 0.7031496062992126
2015-03-07, 1.2716535433070868
2015-03-08, 3.845669291338583
2015-03-09, 3.6944881889763774
2015-03-10, 2.146456692913386
2015-03-11, 1.8346456692913389
2015-03-12, 0.18031496062992122
2015-03-13, 0.1606299212598425
2015-03-14, 0.33228346456692914
2015-03-15, 0.9188976377952754
2015-03-16, 1.9433333333333331
2015-03-17, 2.3575000000000004
2015-03-18, 2.5225000000000004
2015-03-19, 2.8850000000000002
2015-03-20, 0.4733333333333334
2015-03-21, -4.005
2015-03-22, -4.362500000000001
2015-03-23, 0.8866666666666667
2015-03-24, 1.1366666666666667
2015-03-25, -3.0625000000000004
2015-03-26, -2.0408333333333335
2015-03-27, 1.115
2015-03-28, 2.3208333333333337
2015-03-29, 1.7150000000000003
2015-03-30, 0.8766666666666666
2015-03-31, 1.6025
2015-04-01, 1.7441666666666662
2015-04-02, 1.1791666666666667
2015-04-03, 1.1325
2015-04-04, 2.0616666666666665
2015-04-05, 2.305
2015-04-06, 2.4475
2015-04-07, 3.823333333333333
2015-04-08, 4.889166666666668
2015-04-09, 5.268333333333333
2015-04-10, 5.069166666666669
2015-04-11, 5.565833333333334
2015-04-12, 5.749166666666667
2015-04-13, 4.354166666666667
2015-04-14, 2.6933333333333334
2015-04-15, 2.5624999999999996
2015-04-16, 2.4866666666666664
2015-04-17, 3.2833333333333328
2015-04-18, 3.2266666666666666
2015-04-19, 4.584999999999999
2015-04-20, 5.22
2015-04-21, 6.228333333333333
2015-04-22, 6.0666666666666655
2015-04-23, 4.17
2015-04-24, 3.6174999999999997
2015-04-25, 4.284166666666666
2015-04-26, 4.739999999999999
2015-04-27, 5.46
2015-04-28, 6.753333333333333
2015-04-29, 4.2266666666666675
2015-04-30, 4.494166666666667
2015-05-01, 7.898333333333334
2015-05-02, 5.633333333333335
2015-05-03, 5.1549999999999985
2015-05-04, 5.878333333333334
2015-05-05, 8.531666666666668
2015-05-06, 10.795
2015-05-07, 10.521666666666668
2015-05-08, 8.917499999999999
2015-05-09, 6.945833333333331
2015-05-10, 8.1875
2015-05-11, 7.980833333333333
2015-05-12, 8.839166666666669
2015-05-13, 7.715833333333333
2015-05-14, 6.8525
2015-05-15, 5.928333333333334
2015-05-16, 7.053333333333332
2015-05-17, 7.988333333333332
2015-05-18, 6.899166666666668
2015-05-19, 7.7675
2015-05-20, 9.45166666666667
